0	19990	10	0	0	0	
1	19986	12.2388	1.00962	0.794777	0.00198891	
2	19981	14.978	2.1772	1.82215	0.00459171	
3	19975	18.3288	3.54259	3.1287	0.00793426	
4	19967.6	22.4272	5.15418	4.77178	0.0121712	
5	19958.7	27.4389	7.07078	6.8218	0.0174922	
6	19947.7	33.5657	9.36395	9.36517	0.0241297	
7	19934.3	41.0535	12.1208	12.5077	0.0323682	
8	19917.9	50.201	15.4472	16.3787	0.0425555	
9	19898	61.3708	19.472	21.1364	0.0551161	
10	19873.6	75.002	24.352	26.9735	0.0705681	
11	19843.9	91.6253	30.2771	34.125	0.0895426	
12	19807.7	111.88	37.478	42.8767	0.112807	
13	19763.5	136.533	46.2337	53.5757	0.141294	
14	19709.8	166.5	56.8809	66.6423	0.176134	
15	19644.5	202.87	69.8252	82.5848	0.218693	
16	19565.2	246.926	85.5527	102.016	0.270617	
17	19469.2	300.168	104.644	125.67	0.333887	
18	19353	364.328	127.788	154.426	0.41087	
19	19213	441.377	155.796	189.328	0.504383	
20	19044.6	533.517	189.619	231.609	0.617757	
21	18843	643.147	230.35	282.713	0.754898	
22	18602.7	772.79	279.24	344.313	0.920348	
23	18317.9	924.973	337.688	418.322	1.11932	
24	17982.5	1102.04	407.225	506.9	1.3577	
25	17590.6	1305.89	489.478	612.43	1.64206	
26	17136.8	1537.64	586.11	737.484	1.97949	
27	16616.9	1797.2	698.729	884.751	2.37751	
28	16028.6	2082.84	828.754	1056.93	2.84377	
29	15372.1	2390.73	977.266	1256.57	3.38564	
30	14650.6	2714.67	1144.81	1485.9	4.00984	
31	13871.4	3045.98	1331.23	1746.64	4.7218	
32	13045.5	3373.79	1535.45	2039.72	5.52515	
33	12187.4	3685.66	1755.39	2365.17	6.42123	
34	11314.1	3968.62	1987.94	2721.9	7.40865	
35	10444.3	4210.49	2229	3107.73	8.48318	
36	9596.13	4401.12	2473.71	3519.4	9.63781	
37	8786.22	4533.47	2716.73	3952.72	10.8631	
38	8028.17	4604.25	2952.61	4402.83	12.1478	
39	7331.93	4613.97	3176.13	4864.49	13.4793	
40	6703.59	4566.56	3382.65	5332.35	14.8449	
41	6145.63	4468.56	3568.36	5801.23	16.2316	
42	5657.51	4328.16	3730.39	6266.31	17.6275	
43	5236.45	4154.34	3866.88	6723.31	19.0218	
44	4878.13	3956.01	3976.91	7168.55	20.4048	
45	4577.34	3741.46	4060.44	7598.99	21.7685	
46	4328.56	3517.98	4118.16	8012.19	23.1062	
47	4126.29	3291.72	4151.3	8406.28	24.4124	
48	3965.28	3067.58	4161.52	8779.94	25.6832	
49	3840.72	2849.33	4150.78	9132.25	26.9154	
50	3748.27	2639.74	4121.17	9462.71	28.1069	
51	3684.07	2440.7	4074.87	9771.1	29.2563	
52	3644.73	2253.38	4014.04	10057.5	30.3628	
53	3627.3	2078.38	3940.76	10322.1	31.4262	
54	3629.18	1915.89	3857.04	10565.4	32.4468	
55	3648.15	1765.75	3764.7	10788	33.4249	
56	3682.23	1627.58	3665.45	10990.4	34.3615	
57	3729.74	1500.84	3560.82	11173.4	35.2575	
58	3789.17	1384.88	3452.19	11337.6	36.114	
59	3859.2	1279.02	3340.78	11484.1	36.9322	
60	3938.68	1182.53	3227.68	11613.4	37.7134	
61	4026.57	1094.69	3113.81	11726.5	38.4591	
62	4121.95	1014.81	2999.98	11824.1	39.1705	
63	4224.01	942.215	2886.89	11907	39.8491	
64	4332	876.269	2775.12	11976.1	40.4962	
65	4445.25	816.384	2665.16	12032.1	41.1132	
66	4563.15	762.01	2557.41	12075.7	41.7015	
67	4685.16	712.644	2452.21	12107.7	42.2624	
68	4810.78	667.824	2349.81	12128.8	42.7972	
69	4939.54	627.126	2250.43	12139.6	43.3072	
70	5071.03	590.169	2154.21	12140.8	43.7935	
71	5204.85	556.605	2061.27	12133	44.2573	
72	5340.65	526.12	1971.68	12116.8	44.6998	
73	5478.11	498.431	1885.48	12092.9	45.1221	
74	5616.92	473.282	1802.69	12061.6	45.5252	
75	5756.8	450.445	1723.3	12023.6	45.9101	
76	5897.48	429.713	1647.27	11979.3	46.2777	
77	6038.73	410.9	1574.57	11929.2	46.6291	
78	6180.33	393.841	1505.14	11873.7	46.9651	
79	6322.06	378.388	1438.91	11813.4	47.2866	
