58	3368.16	1566.61	3836.16	11194.5	34.5428	
59	3427.1	1429.3	3716.55	11391.6	35.478	
60	3498.65	1305.12	3592.29	11567.6	36.3688	
61	3581.31	1193.07	3464.96	11723.4	37.2166	
62	3673.79	1092.12	3335.91	11860.1	38.0229	
63	3774.97	1001.28	3206.32	11978.6	38.7894	
64	3883.83	919.589	3077.19	12079.9	39.5178	
65	3999.49	846.165	2949.34	12164.8	40.2097	
66	4121.13	780.186	2823.46	12234.4	40.8667	
67	4248.06	720.895	2700.14	12289.4	41.4905	
68	4379.61	667.608	2579.81	12330.9	42.0827	
69	4515.22	619.702	2462.84	12359.6	42.6448	
70	4654.33	576.619	2349.51	12376.4	43.1784	
71	4796.49	537.857	2240.01	12382	43.685	
72	4941.23	502.966	2134.49	12377.1	44.1658	
73	5088.17	471.546	2033.04	12362.6	44.6224	
74	5236.93	443.241	1935.7	12339.1	45.056	
75	5387.17	417.732	1842.47	12307.2	45.4678	
76	5538.58	394.737	1753.35	12267.5	45.859	
77	5690.88	374.005	1668.27	12220.6	46.2309	
78	5843.79	355.314	1587.17	12167.1	46.5844	
79	5997.08	338.467	1509.96	12107.6	46.9207	
80	6150.51	323.289	1436.55	12042.4	47.2406	
81	6303.89	309.624	1366.83	11972.1	47.5453	
82	6457.01	297.335	1300.69	11897.1	47.8355	
83	6609.69	286.302	1238	11817.9	48.1121	
84	6761.78	276.415	1178.64	11734.8	48.376	
85	6913.1	267.581	1122.5	11648.2	48.6278	
86	7063.53	259.715	1069.44	11558.5	48.8685	
87	7212.91	252.744	1019.34	11465.9	49.0986	
88	7361.14	246.601	972.075	11370.9	49.3188	
89	7508.07	241.231	927.532	11273.6	49.5297	
90	7653.61	236.583	885.592	11174.5	49.732	
91	7797.65	232.614	846.141	11073.7	49.9263	
92	7940.09	229.287	809.069	10971.4	50.113	
93	8080.82	226.568	774.271	10868	50.2928	
94	8219.77	224.431	741.646	10763.7	50.466	
95	8356.84	222.852	711.097	10658.6	50.6333	
96	8491.94	221.814	682.531	10552.9	50.7949	
97	8625	221.3	655.863	10446.9	50.9515	
98	8755.93	221.3	631.007	10340.7	51.1033	
99	8884.65	221.805	607.888	10234.4	51.2509	
100	9011.09	222.81	586.431	10128.3	51.3945	
101	9135.16	224.314	566.567	10022.4	51.5346	
102	9256.79	226.317	548.233	9916.99	51.6715	
103	9375.9	228.823	531.369	9812.1	51.8056	
104	9492.41	231.839	515.92	9707.89	51.9372	
105	9606.24	235.374	501.835	9604.49	52.0666	
106	9717.29	239.439	489.068	9502.01	52.1942	
107	9825.49	244.048	477.577	9400.56	52.3203	
108	9930.75	249.22	467.325	9300.26	52.4452	
109	10033	254.972	458.279	9201.21	52.5693	
110	10132.1	261.327	450.409	9103.52	52.6927	
111	10227.9	268.31	443.689	9007.28	52.816	
112	10320.4	275.946	438.1	8912.61	52.9392	
113	10409.4	284.267	433.624	8819.6	53.0628	
114	10494.9	293.304	430.248	8728.34	53.1871	
115	10576.7	303.09	427.963	8638.94	53.3123	
116	10654.6	313.664	426.764	8551.49	53.4389	
117	10728.6	325.065	426.65	8466.1	53.5671	
118	10798.5	337.332	427.623	8382.86	53.6972	
119	10864.1	350.511	429.688	8301.88	53.8296	
120	10925.3	364.647	432.857	8223.26	53.9647	
121	10981.9	379.785	437.142	8147.1	54.1027	
122	11033.7	395.976	442.561	8073.51	54.2441	
123	11080.6	413.267	449.134	8002.61	54.3893	
124	11122.4	431.708	456.885	7934.51	54.5386	
125	11158.8	451.35	465.84	7869.32	54.6924	
126	11189.7	472.24	476.028	7807.17	54.8512	
127	11214.9	494.425	487.482	7748.17	55.0153	
128	11234.2	517.951	500.236	7692.47	55.1853	
129	11247.3	542.858	514.326	7640.18	55.3615	
130	11254	569.182	529.79	7591.45	55.5445	
131	11254.2	596.953	546.665	7546.42	55.7348	
132	11247.7	626.194	564.99	7505.21	55.9328	
133	11234.2	656.917	584.803	7467.97	56.139	
134	11213.5	689.123	606.141	7434.86	56.3539	
135	11185.6	722.802	629.036	7406	56.5781	
136	11150.2	757.926	653.521	7381.54	56.8121	
137	11107.2	794.453	679.619	7361.63	57.0565	
138	11056.6	832.32	707.353	7346.41	57.3116	
139	10998.3	871.442	736.734	7335.99	57.5782	
140	10932.2	911.713	767.766	7330.51	57.8565	
141	10858.3	953.003	800.442	7330.09	58.1473	
142	10776.8	995.154	834.745	7334.83	58.4508	
143	10687.8	1037.98	870.641	7344.82	58.7676	
144	10591.4	1081.28	908.085	7360.13	59.098	
145	10487.9	1124.82	947.012	7380.82	59.4423	
146	10377.6	1168.33	987.341	7406.92	59.801	
147	10260.9	1211.52	1028.97	7438.45	60.1741	
148	10138.2	1254.11	1071.78	7475.38	60.562	
149	10010	1295.77	1115.64	7517.66	60.9646	
150	9876.86	1336.16	1160.37	7565.23	61.382	
151	9739.46	1374.96	1205.8	7617.97	61.8142	
152	9598.46	1411.82	1251.74	7675.72	62.2609	
153	9454.58	1446.43	1297.95	7738.32	62.722	
154	9308.59	1478.46	1344.21	7805.55	63.1971	
155	9161.27	1507.62	1390.27	7877.15	63.6857	
156	9013.44	1533.64	1435.88	7952.85	64.1874	
157	8865.91	1556.31	1480.76	8032.32	64.7014	
158	8719.47	1575.41	1524.66	8115.23	65.2271	
159	8574.93	1590.81	1567.3	8201.2	65.7638	
160	8433.03	1602.41	1608.42	8289.83	66.3105	
161	8294.5	1610.15	1647.76	8380.72	66.8663	
162	8160.01	1614.04	1685.09	8473.43	67.4302	
163	8030.18	1614.12	1720.18	8567.52	68.0013	
164	7905.55	1610.48	1752.83	8662.56	68.5785	
165	7786.61	1603.27	1782.85	8758.1	69.1607	
166	7673.8	1592.66	1810.1	8853.7	69.7469	
167	7567.45	1578.86	1834.44	8948.92	70.3359	
168	7467.86	1562.1	1855.77	9043.35	70.9268	
169	7375.23	1542.64	1874.02	9136.59	71.5184	
170	7289.72	1520.76	1889.16	9228.25	72.1099	
171	7211.42	1496.73	1901.17	9317.98	72.7002	
172	7140.36	1470.85	1910.07	9405.43	73.2884	
173	7076.54	1443.4	1915.9	9490.29	73.8736	
174	7019.88	1414.65	1918.72	9572.29	74.4551	
175	6970.29	1384.87	1918.63	9651.17	75.0322	
176	6927.64	1354.33	1915.72	9726.71	75.604	
177	6891.75	1323.25	1910.12	9798.71	76.1701	
178	6862.44	1291.86	1901.98	9867	76.7298	
179	6839.48	1260.37	1891.43	9931.44	77.2827	
180	6822.66	1228.96	1878.64	9991.92	77.8283	
181	6811.73	1197.79	1863.76	10048.3	78.3662	
182	6806.44	1167.01	1846.98	10100.7	78.8962	
183	6806.53	1136.76	1828.46	10148.8	79.4179	
184	6811.74	1107.13	1808.36	10192.8	79.9312	
185	6821.8	1078.23	1786.87	10232.7	80.4359	
186	6836.45	1050.13	1764.14	10268.4	80.9319	
187	6855.43	1022.89	1740.33	10299.9	81.419	
188	6878.48	996.572	1715.62	10327.4	81.8974	
189	6905.34	971.212	1690.13	10351	82.3669	
190	6935.76	946.838	1664.03	10370.5	82.8276	
191	6969.49	923.471	1637.44	10386.3	83.2795	
192	7006.31	901.123	1610.5	10398.3	83.7228	
193	7045.96	879.8	1583.32	10406.8	84.1576	
194	7088.24	859.501	1556.03	10411.6	84.584	
195	7132.91	840.22	1528.71	10413.1	85.0021	
196	7179.77	821.949	1501.49	10411.4	85.4122	
197	7228.61	804.673	1474.43	10406.5	85.8144	
198	7279.24	788.378	1447.63	10398.5	86.2089	
199	7331.45	773.046	1421.15	10387.8	86.596	
200	7385.07	758.656	1395.08	10374.2	86.9758	
