0	100	5	0	0	0	
1	97.4997	5.33832	0.886028	1.24487	0.0311217	
2	94.9049	5.64629	1.67244	2.70861	0.0677154	
3	92.2454	5.91162	2.36909	4.36476	0.109119	
4	89.5537	6.12336	2.98238	6.1859	0.154648	
5	86.8637	6.27283	3.51614	8.1437	0.203592	
6	84.2088	6.35428	3.97261	10.2091	0.255227	
7	81.6193	6.36567	4.35331	12.3529	0.308822	
8	79.1241	6.3067	4.65946	14.5461	0.363653	
9	76.7443	6.18257	4.89293	16.7612	0.41903	
10	74.4976	5.99943	5.05628	18.9723	0.474309	
11	72.3962	5.76573	5.15305	21.1561	0.528902	
12	70.4471	5.49101	5.18776	23.2919	0.582296	
13	68.6528	5.18524	5.16581	25.3621	0.634052	
14	67.0123	4.85822	5.09333	27.3524	0.683809	
15	65.5213	4.51903	4.97687	29.2516	0.731289	
16	64.1733	4.17579	4.82326	31.0514	0.776284	
17	62.9604	3.8354	4.63929	32.7463	0.818657	
18	61.8733	3.5035	4.43152	34.3333	0.858333	
19	60.9026	3.18448	4.20616	35.8114	0.895286	
20	60.0385	2.88159	3.96886	37.1815	0.929538	
21	59.2713	2.59703	3.7247	38.4459	0.961147	
22	58.5916	2.33212	3.47811	39.6079	0.990198	
23	57.9909	2.08746	3.23287	40.672	1.0168	
24	57.4607	1.86306	2.9921	41.643	1.04108	
25	56.9936	1.65849	2.75834	42.5264	1.06316	
26	56.5832	1.47254	2.53348	43.3276	1.08319	
27	56.2225	1.30479	2.31904	44.0523	1.10131	
28	55.9058	1.15407	2.11606	44.7064	1.11766	
29	55.628	1.01913	1.92522	45.2952	1.13238	
30	55.3845	0.898695	1.74685	45.8244	1.14561	
31	55.1711	0.791492	1.58104	46.2989	1.15747	
32	54.9843	0.6963	1.42763	46.7236	1.16809	
33	54.8208	0.611952	1.28633	47.1033	1.17758	
34	54.6778	0.537352	1.15668	47.4421	1.18605	
35	54.5527	0.471481	1.03815	47.744	1.1936	
36	54.4434	0.413402	0.930152	48.0127	1.20032	
37	54.3478	0.36226	0.832036	48.2516	1.20629	
38	54.2643	0.317275	0.743146	48.4637	1.21159	
39	54.1913	0.277746	0.662818	48.6518	1.2163	
40	54.1276	0.24304	0.590395	48.8185	1.22046	
41	54.072	0.212594	0.52524	48.9661	1.22415	
42	54.0234	0.185902	0.466739	49.0966	1.22741	
43	53.9809	0.162515	0.414308	49.2119	1.2303	
44	53.9439	0.142035	0.367399	49.3138	1.23285	
45	53.9115	0.124109	0.325494	49.4038	1.23509	
46	53.8833	0.108424	0.288115	49.4831	1.23708	
47	53.8587	0.0947049	0.254818	49.553	1.23882	
48	53.8372	0.0827096	0.225195	49.6145	1.24036	
49	53.8184	0.0722242	0.198871	49.6688	1.24172	
50	53.802	0.0630608	0.175505	49.7165	1.24291	
51	53.7878	0.0550544	0.154785	49.7584	1.24396	
52	53.7753	0.0480602	0.136429	49.7953	1.24488	
53	53.7644	0.0419513	0.120182	49.8278	1.24569	
54	53.7549	0.0366165	0.105814	49.8563	1.24641	
55	53.7466	0.0319581	0.0931163	49.8813	1.24703	
56	53.7394	0.0278909	0.0819042	49.9032	1.24758	
57	53.7331	0.0243402	0.0720101	49.9225	1.24806	
58	53.7276	0.0212407	0.0632849	49.9394	1.24849	
59	53.7228	0.0185352	0.0555949	49.9542	1.24886	
60	53.7186	0.0161738	0.0488213	49.9672	1.24918	
61	53.7149	0.0141129	0.042858	49.9786	1.24947	
62	53.7117	0.0123142	0.0376107	49.9886	1.24972	
63	53.709	0.0107446	0.0329955	49.9974	1.24993	
64	53.7065	0.00937492	0.0289382	50.005	1.25013	
65	53.7044	0.00817969	0.0253727	50.0117	1.25029	
66	53.7026	0.00713674	0.0222407	50.0176	1.25044	
67	53.701	0.00622669	0.0194905	50.0228	1.25057	
68	53.6996	0.00543264	0.0170764	50.0273	1.25068	
69	53.6983	0.0047398	0.0149579	50.0312	1.25078	
70	53.6973	0.00413528	0.0130996	50.0346	1.25087	
71	53.6963	0.00360784	0.0114698	50.0377	1.25094	
72	53.6955	0.00314765	0.010041	50.0403	1.25101	
73	53.6948	0.00274615	0.00878855	50.0426	1.25107	
74	53.6942	0.00239585	0.00769105	50.0446	1.25112	
75	53.6936	0.00209022	0.00672954	50.0464	1.25116	
76	53.6932	0.00182358	0.00588735	50.0479	1.2512	
77	53.6928	0.00159094	0.00514982	50.0493	1.25123	
78	53.6924	0.00138798	0.00450408	50.0505	1.25126	
79	53.6921	0.00121091	0.00393881	50.0515	1.25129	
80	53.6918	0.00105643	0.00344406	50.0524	1.25131	
81	53.6916	0.000921649	0.00301111	50.0532	1.25133	
82	53.6914	0.000804065	0.0026323	50.0539	1.25135	
83	53.6912	0.000701482	0.00230091	50.0545	1.25136	
84	53.6912	0.000701482	0.00230091	50.0545	1.25136	
85	53.6912	0.000701482	0.00230091	50.0545	1.25136	
86	53.6912	0.000701482	0.00230091	50.0545	1.25136	
87	53.6912	0.000701482	0.00230091	50.0545	1.25136	
88	53.6912	0.000701482	0.00230091	50.0545	1.25136	
89	53.6912	0.000701482	0.00230091	50.0545	1.25136	
90	53.6912	0.000701482	0.00230091	50.0545	1.25136	
91	53.6912	0.000701482	0.00230091	50.0545	1.25136	
92	53.6912	0.000701482	0.00230091	50.0545	1.25136	
93	53.6912	0.000701482	0.00230091	50.0545	1.25136	
94	53.6912	0.000701482	0.00230091	50.0545	1.25136	
95	53.6912	0.000701482	0.00230091	50.0545	1.25136	
96	53.6912	0.000701482	0.00230091	50.0545	1.25136	
97	53.6912	0.000701482	0.00230091	50.0545	1.25136	
