87	7666.81	340.174	999.087	10944	49.9496	
88	7790.08	335.647	963.567	10860.5	50.1745	
89	7911.88	331.863	930.031	10775.8	50.3929	
90	8032.09	328.792	898.412	10690.1	50.6053	
91	8150.63	326.411	868.646	10603.5	50.8122	
92	8267.37	324.695	840.671	10516.2	51.0139	
93	8382.24	323.629	814.428	10428.5	51.211	
94	8495.14	323.197	789.86	10340.4	51.4036	
95	8605.97	323.389	766.913	10252.1	51.5924	
96	8714.63	324.196	745.534	10163.9	51.7775	
97	8821.04	325.612	725.677	10075.7	51.9595	
98	8925.1	327.636	707.295	9987.83	52.1387	
99	9026.72	330.268	690.345	9900.35	52.3154	
100	9125.81	333.509	674.789	9813.4	52.4899	
101	9222.26	337.365	660.589	9727.12	52.6626	
102	9315.99	341.842	647.712	9641.62	52.8339	
103	9406.89	346.95	636.127	9557.03	53.0041	
104	9494.87	352.699	625.808	9473.45	53.1735	
105	9579.82	359.103	616.728	9391.01	53.3424	
106	9661.63	366.176	608.867	9309.82	53.5112	
107	9740.2	373.934	602.206	9229.98	53.6802	
108	9815.43	382.395	596.727	9151.6	53.8497	
109	9887.19	391.577	592.419	9074.79	54.02	
110	9955.38	401.501	589.27	8999.66	54.1915	
111	10019.9	412.187	587.272	8926.31	54.3645	
112	10080.5	423.656	586.419	8854.84	54.5394	
113	10137.3	435.929	586.707	8785.36	54.7164	
114	10190	449.028	588.135	8717.97	54.896	
115	10238.5	462.975	590.704	8652.78	55.0784	
116	10282.6	477.788	594.416	8589.88	55.264	
117	10322.4	493.487	599.275	8529.39	55.4531	
118	10357.6	510.088	605.285	8471.4	55.6462	
119	10388.1	527.607	612.452	8416.01	55.8435	
120	10413.8	546.054	620.784	8363.34	56.0455	
121	10434.5	565.438	630.287	8313.47	56.2525	
122	10450.3	585.761	640.968	8266.52	56.4649	
123	10460.9	607.022	652.832	8222.58	56.683	
124	10466.2	629.213	665.885	8181.75	56.9072	
125	10466.3	652.32	680.13	8144.12	57.1378	
126	10460.9	676.32	695.569	8109.79	57.3753	
127	10450.1	701.183	712.2	8078.85	57.62	
128	10433.9	726.869	730.017	8051.37	57.8722	
129	10412.1	753.329	749.012	8027.45	58.1322	
130	10384.8	780.503	769.172	8007.15	58.4005	
131	10352	808.321	790.477	7990.54	58.6772	
132	10313.8	836.7	812.901	7977.67	58.9628	
133	10270.2	865.548	836.414	7968.59	59.2574	
134	10221.4	894.76	860.977	7963.35	59.5613	
135	10167.4	924.221	886.543	7961.96	59.8748	
136	10108.5	953.805	913.057	7964.43	60.198	
137	10044.9	983.376	940.457	7970.78	60.531	
138	9976.69	1012.79	968.67	7980.97	60.874	
139	9904.27	1041.9	997.617	7994.99	61.227	
140	9827.88	1070.54	1027.21	8012.78	61.5902	
141	9747.85	1098.56	1057.35	8034.27	61.9634	
142	9664.53	1125.8	1087.93	8059.39	62.3466	
143	9578.29	1152.09	1118.84	8088.03	62.7397	
144	9489.53	1177.28	1149.96	8120.09	63.1426	
145	9398.64	1201.21	1181.17	8155.42	63.555	
146	9306.07	1223.75	1212.33	8193.87	63.9767	
147	9212.23	1244.75	1243.32	8235.29	64.4074	
148	9117.58	1264.1	1274	8279.48	64.8467	
149	9022.54	1281.69	1304.23	8326.25	65.2944	
150	8927.54	1297.43	1333.88	8375.39	65.7499	
151	8833.03	1311.24	1362.82	8426.7	66.2128	
152	8739.39	1323.08	1390.91	8479.93	66.6826	
153	8647.05	1332.9	1418.04	8534.85	67.1588	
154	8556.35	1340.68	1444.09	8591.23	67.6408	
155	8467.67	1346.43	1468.95	8648.82	68.1282	
156	8381.34	1350.16	1492.51	8707.38	68.6203	
157	8297.64	1351.91	1514.69	8766.65	69.1165	
158	8216.86	1351.73	1535.41	8826.39	69.6163	
159	8139.23	1349.69	1554.59	8886.37	70.119	
160	8064.98	1345.87	1572.18	8946.34	70.6242	
161	7994.29	1340.35	1588.14	9006.09	71.1311	
162	7927.31	1333.24	1602.43	9065.38	71.6393	
163	7864.17	1324.64	1615.02	9124.02	72.1481	
164	7804.96	1314.68	1625.91	9181.79	72.6572	
165	7749.76	1303.45	1635.1	9238.52	73.1659	
166	7698.62	1291.1	1642.59	9294.01	73.6737	
167	7651.56	1277.73	1648.41	9348.12	74.1802	
168	7608.59	1263.46	1652.59	9400.68	74.685	
169	7569.67	1248.42	1655.17	9451.55	75.1876	
170	7534.79	1232.72	1656.18	9500.62	75.6877	
171	7503.88	1216.47	1655.7	9547.77	76.1849	
172	7476.89	1199.77	1653.77	9592.89	76.6789	
173	7453.73	1182.74	1650.45	9635.91	77.1693	
174	7434.31	1165.46	1645.83	9676.75	77.656	
175	7418.53	1148.02	1639.96	9715.35	78.1386	
176	7406.28	1130.51	1632.93	9751.66	78.617	
177	7397.46	1113.01	1624.81	9785.64	79.0909	
178	7391.93	1095.58	1615.68	9817.26	79.5602	
179	7389.57	1078.29	1605.61	9846.5	80.0248	
180	7390.25	1061.2	1594.69	9873.37	80.4846	
181	7393.84	1044.37	1582.99	9897.86	80.9394	
182	7400.21	1027.83	1570.6	9919.97	81.3892	
183	7409.21	1011.64	1557.58	9939.74	81.8339	
184	7420.72	995.822	1544.01	9957.18	82.2736	
185	7434.6	980.415	1529.96	9972.32	82.7082	
186	7450.71	965.445	1515.5	9985.21	83.1376	
187	7468.91	950.936	1500.71	9995.88	83.562	
188	7489.08	936.908	1485.64	10004.4	83.9814	
189	7511.07	923.376	1470.36	10010.8	84.3958	
190	7534.77	910.355	1454.92	10015.1	84.8052	
191	7560.05	897.854	1439.38	10017.5	85.2098	
192	7586.77	885.882	1423.8	10017.9	85.6096	
193	7614.81	874.443	1408.23	10016.5	86.0048	
194	7644.06	863.542	1392.7	10013.3	86.3953	
195	7674.4	853.181	1377.27	10008.4	86.7814	
196	7705.7	843.359	1361.99	10001.8	87.1632	
197	7737.86	834.076	1346.87	9993.65	87.5407	
198	7770.77	825.329	1331.97	9984.01	87.9142	
199	7804.33	817.115	1317.32	9972.95	88.2836	
200	7838.42	809.43	1302.94	9960.56	88.6493	
